ID,Received At,Severity,Category,Plate Number,Camera ID,Camera Code,Camera Name,District,Watchlist Hit,Status,Title,Notes
anpr-ingest-6dee544a,2026-09-01 06:35:39.515129+00:00,INFO,ANPR_DETECTION,GJ10CM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-5e410d62,2026-09-01 06:35:39.513871+00:00,INFO,ANPR_DETECTION,GJ10CN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-3824b779,2026-09-01 06:35:39.513284+00:00,INFO,ANPR_DETECTION,GJ10CM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-3bfb551a,2026-09-01 06:35:39.512554+00:00,INFO,ANPR_DETECTION,GJ1DCN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-eb645fc4,2026-09-01 06:35:39.142788+00:00,INFO,ANPR_DETECTION,GJ1DCN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-39c6e144,2026-09-01 06:35:39.142441+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-d4b96447,2026-09-01 06:35:39.002376+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-0e64a6a3,2026-09-01 06:35:39.002031+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-dbe9a742,2026-09-01 06:35:39.000828+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-21534510,2026-09-01 06:35:39.000083+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a3766650,2026-09-01 06:35:38.999742+00:00,INFO,ANPR_DETECTION,GJ1DC2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DC2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-ec172527,2026-09-01 06:35:38.999189+00:00,INFO,ANPR_DETECTION,GJ1DCW2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCW2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-24a700b3,2026-09-01 06:35:38.998547+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-d6e3e14e,2026-09-01 06:35:38.997533+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-6e31b88a,2026-09-01 06:35:38.879292+00:00,INFO,ANPR_DETECTION,GJ10CM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-96098caf,2026-09-01 06:35:38.426588+00:00,INFO,ANPR_DETECTION,GJ10CM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-f67288e5,2026-09-01 06:35:38.425569+00:00,INFO,ANPR_DETECTION,GJ10CM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8697e54b,2026-09-01 06:35:38.288801+00:00,INFO,ANPR_DETECTION,GJ1DCN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-da6b3bb3,2026-09-01 06:35:38.281498+00:00,INFO,ANPR_DETECTION,GJ1DCW2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCW2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-bc4b1765,2026-09-01 06:35:38.108559+00:00,INFO,ANPR_DETECTION,GJ1DCN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-7fdede78,2026-09-01 06:35:38.019709+00:00,INFO,ANPR_DETECTION,GJ1DCN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-66eba821,2026-09-01 06:35:37.910001+00:00,INFO,ANPR_DETECTION,GJ1DCW2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCW2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-00b5d062,2026-09-01 06:35:37.901541+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8f13c93c,2026-09-01 06:35:37.837468+00:00,INFO,ANPR_DETECTION,GJ1DCK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-534f15d4,2026-09-01 06:35:37.775445+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-dec71310,2026-09-01 06:35:37.775340+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-bcd5677e,2026-09-01 06:35:37.774861+00:00,INFO,ANPR_DETECTION,GJ1DCM278,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM278,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-707e4194,2026-09-01 06:35:37.774568+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-0c178c9c,2026-09-01 06:35:37.706108+00:00,INFO,ANPR_DETECTION,GJ1DCK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-5f02c2e6,2026-09-01 06:35:37.364920+00:00,INFO,ANPR_DETECTION,GJ1DCN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-2f695220,2026-09-01 06:35:37.336379+00:00,INFO,ANPR_DETECTION,GJ1DCK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-d6d8dc28,2026-09-01 06:35:37.269570+00:00,INFO,ANPR_DETECTION,GJ1DCM2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCM2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-7f3845d1,2026-09-01 06:35:37.203094+00:00,INFO,ANPR_DETECTION,GJ10CK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-58e22626,2026-09-01 06:35:37.140543+00:00,INFO,ANPR_DETECTION,GJ10LK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10LK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-1b543ede,2026-09-01 06:35:36.984551+00:00,INFO,ANPR_DETECTION,GJ1DCK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-447dd803,2026-09-01 06:35:36.780547+00:00,INFO,ANPR_DETECTION,GJ1QCK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1QCK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-3d4f53c3,2026-09-01 06:35:36.645866+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-10a1e643,2026-09-01 06:35:36.642222+00:00,INFO,ANPR_DETECTION,GJ1DCK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-db4bac16,2026-09-01 06:35:36.514553+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-7d64911a,2026-09-01 06:35:36.441556+00:00,INFO,ANPR_DETECTION,GJ10CN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-83affff2,2026-09-01 06:35:36.362259+00:00,INFO,ANPR_DETECTION,GJ11CM2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CM2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-eaee138e,2026-09-01 06:35:36.196197+00:00,INFO,ANPR_DETECTION,GJ1DCX2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ1DCX2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-50d313a8,2026-09-01 06:35:36.123172+00:00,INFO,ANPR_DETECTION,GJ10CN2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CN2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a4a7b820,2026-09-01 06:35:35.973953+00:00,INFO,ANPR_DETECTION,GJ10CK2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CK2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a2252fb0,2026-09-01 06:35:35.857947+00:00,INFO,ANPR_DETECTION,GJ10CJ2782,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ10CJ2782,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-55ce51e5,2026-09-01 06:35:34.369057+00:00,INFO,ANPR_DETECTION,GJ11CM2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CM2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-6339cd85,2026-09-01 06:35:34.215963+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-d551db7b,2026-09-01 06:35:33.269189+00:00,INFO,ANPR_DETECTION,GJ11CM2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CM2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-704cb082,2026-09-01 06:35:33.165542+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-979534db,2026-09-01 06:35:32.661048+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-491a9981,2026-09-01 06:35:32.383145+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-673423ca,2026-09-01 06:35:32.381929+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-ce2fa4d7,2026-09-01 06:35:32.195082+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-ef820075,2026-09-01 06:35:31.840698+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-690b84f2,2026-09-01 06:35:29.703146+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-f88afd10,2026-09-01 06:35:29.623545+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a3a70763,2026-09-01 06:35:29.484710+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-df7879cf,2026-09-01 06:35:29.366866+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-984c8deb,2026-09-01 06:35:29.294552+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-8e9128c3,2026-09-01 06:35:29.142037+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-54281519,2026-09-01 06:35:27.442433+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-1c40019c,2026-09-01 06:35:26.174772+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-183408c8,2026-09-01 06:35:25.926595+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a1da67fe,2026-09-01 06:35:25.770482+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-9014ba8c,2026-09-01 06:35:25.011197+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-57f621d5,2026-09-01 06:35:24.889964+00:00,INFO,ANPR_DETECTION,GJ11CH2,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ11CH2,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-6d37ec09,2026-09-01 06:35:21.785454+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-a47e05f6,2026-09-01 06:35:21.782543+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-4f457bfc,2026-09-01 06:35:21.781345+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-15da2d9b,2026-09-01 06:35:21.780980+00:00,INFO,ANPR_DETECTION,GJ23P700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-834f6d17,2026-09-01 06:35:21.780708+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-1d3f1c66,2026-09-01 06:35:21.779857+00:00,INFO,ANPR_DETECTION,GJ23PA700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23PA700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-779ee4a4,2026-09-01 06:35:21.716942+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-b552aa28,2026-09-01 06:35:21.716928+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-e8f95901,2026-09-01 06:35:21.237306+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-7908ccb4,2026-09-01 06:35:20.981594+00:00,INFO,ANPR_DETECTION,GJ23P700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-fad362c0,2026-09-01 06:35:20.980808+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-5970e675,2026-09-01 06:35:20.980557+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-f1979e1d,2026-09-01 06:35:20.980018+00:00,INFO,ANPR_DETECTION,GJ23P4700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P4700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-ae238a3e,2026-09-01 06:35:20.980007+00:00,INFO,ANPR_DETECTION,GJ23P700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-adf6ebe9,2026-09-01 06:35:20.976859+00:00,INFO,ANPR_DETECTION,GJ23P700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
anpr-ingest-1d39e33b,2026-09-01 06:35:20.971573+00:00,INFO,ANPR_DETECTION,GJ23P700,6,CAM-GJ-AHM-006,S.G. Highway CCTV Node #06,Ahmedabad,False,NEW,📷 ANPR Detection: GJ23P700,"Detected at S.G. Highway CCTV Node #06 (23.0225, 72.5714). Watchlist Hit: False"
