camera_uuid,camera_code,name,department_id,department_name,district,health_status,lifecycle,stream_url,latitude,longitude,location_geom,created_at,location_geog
6b7dae41-8e9a-46d0-8594-fa72c40c07a1,CAM-GJ-VAD-007146,Vadodara Junction-7146 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007146,22.342085,73.205603,0101000020E6100000683D7C99284D5240C173EFE192573640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000683D7C99284D5240C173EFE192573640
0b336f47-e6d0-41b3-a805-e5d401be655a,CAM-GJ-VAD-007154,Vadodara Junction-7154 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007154,22.254946,73.210712,0101000020E6100000FC372F4E7C4D5240FB3E1C2444413640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000FC372F4E7C4D5240FB3E1C2444413640
cd057620-dfbf-4dd7-9c5f-cd41a6d86d01,CAM-GJ-VAD-007186,Vadodara Junction-7186 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007186,22.392324,73.212179,0101000020E610000079793A57944D5240976F7D586F643640,2026-08-22 07:55:48.142898+00:00,0101000020E610000079793A57944D5240976F7D586F643640
c631dcc3-f755-4334-b6b6-bc339976b501,CAM-GJ-VAD-007188,Vadodara Junction-7188 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007188,22.34308,73.124369,0101000020E6100000B8E864A9F547524064E94317D4573640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000B8E864A9F547524064E94317D4573640
936e05c8-83be-4a55-9020-d09f15d16b18,CAM-GJ-VAD-007202,Vadodara Junction-7202 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007202,22.369134,73.135342,0101000020E61000009DF17D71A948524077D7D9907F5E3640,2026-08-22 07:55:48.142898+00:00,0101000020E61000009DF17D71A948524077D7D9907F5E3640
071bcc52-1edf-457a-b0ea-2fdcf9820aeb,CAM-GJ-VAD-007204,Vadodara Junction-7204 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007204,22.32781,73.177315,0101000020E6100000C6850321594B5240404D2D5BEB533640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000C6850321594B5240404D2D5BEB533640
4feee365-61fa-4ae7-b15f-fd4fe4f36015,CAM-GJ-VAD-007226,Vadodara Junction-7226 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007226,22.345271,73.227913,0101000020E610000054556820964E5240D94125AE63583640,2026-08-22 07:55:48.142898+00:00,0101000020E610000054556820964E5240D94125AE63583640
137851a0-f25f-4292-af22-984c8adaeecb,CAM-GJ-VAD-007289,Vadodara Junction-7289 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007289,22.220792,73.18159,0101000020E6100000F6D1A92B9F4B5240EB3713D385383640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000F6D1A92B9F4B5240EB3713D385383640
ee755ace-76fe-4088-ac8c-970d3be47d51,CAM-GJ-VAD-007320,Vadodara Junction-7320 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007320,22.267744,73.147335,0101000020E610000098A3C7EF6D49524042B3EBDE8A443640,2026-08-22 07:55:48.142898+00:00,0101000020E610000098A3C7EF6D49524042B3EBDE8A443640
89153bf5-0a5e-404b-8172-f79e2d489036,CAM-GJ-VAD-007326,Vadodara Junction-7326 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007326,22.281988,73.237143,0101000020E61000006C5ED5592D4F52404CDD955D30483640,2026-08-22 07:55:48.142898+00:00,0101000020E61000006C5ED5592D4F52404CDD955D30483640
1587d6f5-a752-448b-bb97-ec36cf070826,CAM-GJ-VAD-007333,Vadodara Junction-7333 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007333,22.364167,73.172854,0101000020E6100000E63E390A104B52404D486B0C3A5D3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000E63E390A104B52404D486B0C3A5D3640
1027e8f5-16a8-4a39-97b5-31740b1e155f,CAM-GJ-VAD-007351,Vadodara Junction-7351 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007351,22.316724,73.206419,0101000020E6100000799109F8354D5240BADBF5D214513640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000799109F8354D5240BADBF5D214513640
d6e55e3c-1685-4d4e-8ae8-5954ae00c3b4,CAM-GJ-VAD-007373,Vadodara Junction-7373 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007373,22.243167,73.188841,0101000020E610000036C98FF8154C524068774831403E3640,2026-08-22 07:55:48.142898+00:00,0101000020E610000036C98FF8154C524068774831403E3640
7625c2e5-6b8f-4f7f-a72e-c21fac750c09,CAM-GJ-VAD-007399,Vadodara Junction-7399 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007399,22.249313,73.120918,0101000020E6100000DBDFD91EBD475240B8770DFAD23F3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000DBDFD91EBD475240B8770DFAD23F3640
053dd107-f788-4eb1-84c9-9025d6d58542,CAM-GJ-VAD-007426,Vadodara Junction-7426 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007426,22.256094,73.183063,0101000020E6100000E486DF4DB74B5240ABB35A608F413640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000E486DF4DB74B5240ABB35A608F413640
b5e58d4b-768a-4292-a502-f2aec5d61da2,CAM-GJ-VAD-007428,Vadodara Junction-7428 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007428,22.317893,73.182879,0101000020E610000003081F4AB44B524099A0866F61513640,2026-08-22 07:55:48.142898+00:00,0101000020E610000003081F4AB44B524099A0866F61513640
facd6ad8-3b65-43c1-889d-246ad1c113d1,CAM-GJ-VAD-007465,Vadodara Junction-7465 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007465,22.235804,73.192668,0101000020E610000016BF29AC544C52401844A4A65D3C3640,2026-08-22 07:55:48.142898+00:00,0101000020E610000016BF29AC544C52401844A4A65D3C3640
a29c5847-2c5d-4671-87f8-4b49d6febe9d,CAM-GJ-VAD-007469,Vadodara Junction-7469 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007469,22.375218,73.147003,0101000020E61000007D5A457F68495240DBDE6E490E603640,2026-08-22 07:55:48.142898+00:00,0101000020E61000007D5A457F68495240DBDE6E490E603640
0e1f29a5-0d65-45ad-965e-b7dbf812cc6e,CAM-GJ-VAD-007472,Vadodara Junction-7472 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007472,22.389759,73.204521,0101000020E610000018963FDF164D52405952EE3EC7633640,2026-08-22 07:55:48.142898+00:00,0101000020E610000018963FDF164D52405952EE3EC7633640
5d8d01f3-f6bc-4f7e-a29f-fb758a4bf45d,CAM-GJ-VAD-007476,Vadodara Junction-7476 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007476,22.38361,73.141648,0101000020E6100000CEE2C5C210495240276BD44334623640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000CEE2C5C210495240276BD44334623640
a3090cb5-2de2-403f-9367-892443973624,CAM-GJ-VAD-007505,Vadodara Junction-7505 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007505,22.282057,73.211878,0101000020E61000007B2FBE688F4D52409D9B36E334483640,2026-08-22 07:55:48.142898+00:00,0101000020E61000007B2FBE688F4D52409D9B36E334483640
7ccf00f8-292d-4891-a6fe-7a8721f837d4,CAM-GJ-VAD-007514,Vadodara Junction-7514 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007514,22.224823,73.113916,0101000020E61000006F9F55664A4752407C6308008E393640,2026-08-22 07:55:48.142898+00:00,0101000020E61000006F9F55664A4752407C6308008E393640
590a049e-0cd2-4831-834f-bbf2e3c28e64,CAM-GJ-VAD-007524,Vadodara Junction-7524 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007524,22.283529,73.14915,0101000020E6100000B30C71AC8B495240B477465B95483640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000B30C71AC8B495240B477465B95483640
e7f2a9d9-5ffe-4937-8328-edef87b462f0,CAM-GJ-VAD-007530,Vadodara Junction-7530 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007530,22.351341,73.21774,0101000020E6100000FDC1C073EF4D524073BED87BF1593640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000FDC1C073EF4D524073BED87BF1593640
07a54773-646c-45ce-914c-466bc88270f1,CAM-GJ-VAD-007541,Vadodara Junction-7541 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007541,22.250035,73.230393,0101000020E61000008D0E48C2BE4E5240F9DA334B02403640,2026-08-22 07:55:48.142898+00:00,0101000020E61000008D0E48C2BE4E5240F9DA334B02403640
7d19ba8e-7678-4661-ade6-3036200f0efd,CAM-GJ-VAD-007542,Vadodara Junction-7542 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007542,22.248153,73.193133,0101000020E6100000D1B1834A5C4C52407F677BF4863F3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000D1B1834A5C4C52407F677BF4863F3640
eee846d7-b123-454f-ab65-64dbb4f1312a,CAM-GJ-VAD-007550,Vadodara Junction-7550 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007550,22.39029,73.199907,0101000020E610000074CFBA46CB4C5240B2F4A10BEA633640,2026-08-22 07:55:48.142898+00:00,0101000020E610000074CFBA46CB4C5240B2F4A10BEA633640
45b63b30-b878-48ef-bcb0-17a96e941560,CAM-GJ-VAD-007553,Vadodara Junction-7553 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007553,22.248365,73.260661,0101000020E6100000EE9579ABAE505240967840D9943F3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000EE9579ABAE505240967840D9943F3640
e3344f6b-effd-4833-963c-cea29738a7ba,CAM-GJ-VAD-007556,Vadodara Junction-7556 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007556,22.271606,73.251142,0101000020E6100000BB29E5B512505240BA6587F887453640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000BB29E5B512505240BA6587F887453640
80f2319b-2261-41ed-9981-2adbc91b3706,CAM-GJ-VAD-007563,Vadodara Junction-7563 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007563,22.374536,73.160969,0101000020E6100000DEAAEB504D4A5240B62C5F97E15F3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000DEAAEB504D4A5240B62C5F97E15F3640
7823d31a-5a14-4606-a04c-c80708397bfb,CAM-GJ-VAD-007570,Vadodara Junction-7570 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007570,22.28679,73.227348,0101000020E6100000E833A0DE8C4E5240E1D1C6116B493640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000E833A0DE8C4E5240E1D1C6116B493640
0e4f2acf-3351-46b3-8cfa-75c62e935ceb,CAM-GJ-VAD-007572,Vadodara Junction-7572 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007572,22.237615,73.161233,0101000020E61000004D8237A4514A5240FF092E56D43C3640,2026-08-22 07:55:48.142898+00:00,0101000020E61000004D8237A4514A5240FF092E56D43C3640
150e4d91-31f4-4bdd-b86d-1af88a977e96,CAM-GJ-VAD-007573,Vadodara Junction-7573 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007573,22.303875,73.246641,0101000020E6100000933655F7C84F52406F1283C0CA4D3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000933655F7C84F52406F1283C0CA4D3640
4cb962ff-fd04-4de2-a745-6b3466bb2ef6,CAM-GJ-VAD-007575,Vadodara Junction-7575 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007575,22.299328,73.095232,0101000020E61000001762F54718465240EFC682C2A04C3640,2026-08-22 07:55:48.142898+00:00,0101000020E61000001762F54718465240EFC682C2A04C3640
bac65810-2380-4279-89db-f4e4c5f7e867,CAM-GJ-VAD-007599,Vadodara Junction-7599 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007599,22.240851,73.183462,0101000020E6100000C38366D7BD4B52407A354069A83D3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000C38366D7BD4B52407A354069A83D3640
ee2b1627-3f3e-43db-9dd7-68fd8e5f29c6,CAM-GJ-VAD-007627,Vadodara Junction-7627 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007627,22.38693,73.257289,0101000020E6100000B727486C775052405ED72FD80D633640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000B727486C775052405ED72FD80D633640
7679a830-4ed0-41f9-85ae-cd5460c35df1,CAM-GJ-VAD-007640,Vadodara Junction-7640 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007640,22.271317,73.12881,0101000020E610000075594C6C3E4852404DD9E90775453640,2026-08-22 07:55:48.142898+00:00,0101000020E610000075594C6C3E4852404DD9E90775453640
feaa9d97-3db8-4264-ba97-8bb737d8a563,CAM-GJ-VAD-007648,Vadodara Junction-7648 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007648,22.387309,73.247892,0101000020E6100000293C6876DD4F52404B72C0AE26633640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000293C6876DD4F52404B72C0AE26633640
b98db253-d72e-41b9-9542-97f7df31dfb3,CAM-GJ-VAD-007657,Vadodara Junction-7657 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007657,22.395703,73.117116,0101000020E6100000A7751BD47E475240D9EDB3CA4C653640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000A7751BD47E475240D9EDB3CA4C653640
a0db7f1e-071a-4785-82ac-db32ef376155,CAM-GJ-VAD-007660,Vadodara Junction-7660 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007660,22.307446,73.098031,0101000020E6100000A1BFD023464652403849F3C7B44E3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000A1BFD023464652403849F3C7B44E3640
f7dc3445-3a1f-4c78-a06a-05cc6dbd9e6d,CAM-GJ-VAD-007662,Vadodara Junction-7662 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007662,22.35055,73.256135,0101000020E61000001A170E8464505240E09C11A5BD593640,2026-08-22 07:55:48.142898+00:00,0101000020E61000001A170E8464505240E09C11A5BD593640
935504a5-59fe-4caa-a5db-cf132beef097,CAM-GJ-VAD-007677,Vadodara Junction-7677 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007677,22.277512,73.267853,0101000020E6100000ACC8E88024515240603FC4060B473640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000ACC8E88024515240603FC4060B473640
8836391a-e0ce-4221-8ba4-9281cf55c70f,CAM-GJ-VAD-007679,Vadodara Junction-7679 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007679,22.246964,73.189873,0101000020E61000002E5915E1264C5240124A5F08393F3640,2026-08-22 07:55:48.142898+00:00,0101000020E61000002E5915E1264C5240124A5F08393F3640
85cfbb55-59a5-4330-9bd9-200580eb6b6c,CAM-GJ-VAD-007686,Vadodara Junction-7686 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007686,22.265954,73.235921,0101000020E610000023DC6454194F52408A3DB48F15443640,2026-08-22 07:55:48.142898+00:00,0101000020E610000023DC6454194F52408A3DB48F15443640
2a92c731-63e9-4fd5-aafd-ff8f65c72612,CAM-GJ-VAD-007700,Vadodara Junction-7700 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007700,22.377875,73.227902,0101000020E61000005A2C45F2954E5240DBF97E6ABC603640,2026-08-22 07:55:48.142898+00:00,0101000020E61000005A2C45F2954E5240DBF97E6ABC603640
55c886f4-3b6c-4a4e-a103-71dfa9aa0a46,CAM-GJ-VAD-007723,Vadodara Junction-7723 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007723,22.297982,73.163189,0101000020E6100000498446B0714A5240F3CB608C484C3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000498446B0714A5240F3CB608C484C3640
2e7b0095-7752-4b3a-97ae-cf68485fd917,CAM-GJ-VAD-007734,Vadodara Junction-7734 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007734,22.330283,73.239347,0101000020E610000053591476514F5240BE6C3B6D8D543640,2026-08-22 07:55:48.142898+00:00,0101000020E610000053591476514F5240BE6C3B6D8D543640
35fe9599-94b2-4731-80be-865bd64326de,CAM-GJ-VAD-007742,Vadodara Junction-7742 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007742,22.319321,73.148459,0101000020E610000000732D5A804952400FED6305BF513640,2026-08-22 07:55:48.142898+00:00,0101000020E610000000732D5A804952400FED6305BF513640
3d6e8af0-a522-44b7-888a-1d1012c6a51f,CAM-GJ-VAD-007747,Vadodara Junction-7747 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007747,22.272973,73.185863,0101000020E610000055A2EC2DE54B5240E6B0FB8EE1453640,2026-08-22 07:55:48.142898+00:00,0101000020E610000055A2EC2DE54B5240E6B0FB8EE1453640
d09c9cb4-b241-449b-a0d1-c266ef9e529e,CAM-GJ-VAD-007755,Vadodara Junction-7755 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007755,22.275511,73.202345,0101000020E610000095607138F34C524032B08EE387463640,2026-08-22 07:55:48.142898+00:00,0101000020E610000095607138F34C524032B08EE387463640
2a27caf0-8be2-42cd-9dd8-a87c7fc8b50c,CAM-GJ-VAD-007788,Vadodara Junction-7788 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007788,22.314156,73.157922,0101000020E61000006954E0641B4A524099D711876C503640,2026-08-22 07:55:48.142898+00:00,0101000020E61000006954E0641B4A524099D711876C503640
1da6b616-517c-427b-83d1-bef5338d7614,CAM-GJ-VAD-007808,Vadodara Junction-7808 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007808,22.271061,73.117078,0101000020E61000003145B9347E4752409738F24064453640,2026-08-22 07:55:48.142898+00:00,0101000020E61000003145B9347E4752409738F24064453640
d8433aa6-d194-4f26-b89b-4281e8c04e65,CAM-GJ-VAD-007831,Vadodara Junction-7831 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007831,22.352008,73.150569,0101000020E6100000A7B228ECA24952402DEE3F321D5A3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000A7B228ECA24952402DEE3F321D5A3640
7367b4f0-8fbb-4b35-96d2-be7eb82e08f0,CAM-GJ-VAD-007878,Vadodara Junction-7878 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007878,22.230674,73.099684,0101000020E6100000CEFBFF38614652409A0986730D3B3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000CEFBFF38614652409A0986730D3B3640
1872ceb4-4ffd-4811-a71a-0d15693cc3ff,CAM-GJ-VAD-007879,Vadodara Junction-7879 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007879,22.355922,73.113337,0101000020E6100000501BD5E9404752404AED45B41D5B3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000501BD5E9404752404AED45B41D5B3640
9380d89d-adb8-41b5-8d94-447733fb7d70,CAM-GJ-VAD-007907,Vadodara Junction-7907 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007907,22.269291,73.254422,0101000020E610000082583673485052406D1B4641F0443640,2026-08-22 07:55:48.142898+00:00,0101000020E610000082583673485052406D1B4641F0443640
736f2c1c-3ed5-474b-addc-b9e0f3b2bcf8,CAM-GJ-VAD-007910,Vadodara Junction-7910 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007910,22.327745,73.119264,0101000020E6100000C5E57805A2475240726DA818E7533640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000C5E57805A2475240726DA818E7533640
af1c1154-6e40-4f5c-b93f-ccdac04f2fc6,CAM-GJ-VAD-007941,Vadodara Junction-7941 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007941,22.265685,73.260371,0101000020E6100000EB7420EBA9505240AB09A2EE03443640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000EB7420EBA9505240AB09A2EE03443640
0e44e03e-68ad-4efe-9186-83ef93e90a14,CAM-GJ-VAD-007946,Vadodara Junction-7946 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007946,22.286004,73.268097,0101000020E6100000F7C95180285152407286E28E37493640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000F7C95180285152407286E28E37493640
dcdddf98-12d5-466e-95b9-b6201e8c3476,CAM-GJ-VAD-007948,Vadodara Junction-7948 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007948,22.346451,73.114276,0101000020E6100000EFAD484C504752409FAA4203B1583640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000EFAD484C504752409FAA4203B1583640
1f88a6d3-dbd3-40ac-812b-088c8b60a509,CAM-GJ-VAD-007950,Vadodara Junction-7950 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007950,22.296253,73.184603,0101000020E610000095EF1989D04B52408657923CD74B3640,2026-08-22 07:55:48.142898+00:00,0101000020E610000095EF1989D04B52408657923CD74B3640
b382bea3-14b2-41c8-b5cf-90e579a4a765,CAM-GJ-VAD-007953,Vadodara Junction-7953 CCTV,DEPT-POL-01,Gujarat Police Department,Vadodara,ONLINE,ACTIVE,rtsp://stream.sdc.gujarat.gov.in:554/live/CAM-GJ-VAD-007953,22.248142,73.143882,0101000020E6100000EB1ED95C3549524098C3EE3B863F3640,2026-08-22 07:55:48.142898+00:00,0101000020E6100000EB1ED95C3549524098C3EE3B863F3640
